treat,control,nexp1,nexp2,age,education,Black,Hispanic,married,nodegree,earnings_1975,earnings_1978
0,0,1,0,27,12,0,0,1,0,18808.96,17187.1
0,0,1,0,43,12,0,0,1,0,18808.96,17903.23
0,0,1,0,27,16,0,0,1,0,18808.96,17903.23
0,0,1,0,24,12,0,0,1,0,18808.96,17903.23
0,0,1,0,24,12,0,0,1,0,18808.96,18798.39
0,0,1,0,34,12,1,0,0,0,18848.15,30435.48
0,0,1,0,42,12,0,0,1,0,18879.49,17008.06
0,0,1,0,24,13,1,0,1,0,18881.45,16112.9
0,0,1,0,27,12,0,0,1,0,18924.56,11995.16
0,0,1,0,23,12,1,0,1,0,19004.89,13427.42
0,0,1,0,26,16,0,0,1,0,19004.89,16112.9
0,0,1,0,27,12,1,0,1,0,19004.89,19693.55
0,0,1,0,37,12,1,0,1,0,19004.89,25959.68
0,0,1,0,37,12,0,0,1,0,19016.64,20893.06
0,0,1,0,26,12,0,1,1,0,19055.83,0
0,0,1,0,23,12,0,0,1,0,19096.97,20683.6
0,0,1,0,26,13,0,0,1,0,19200.81,14680.64
0,0,1,0,27,16,0,0,1,0,19200.81,17688.39
0,0,1,0,27,12,0,0,0,0,19200.81,19514.52
0,0,1,0,29,14,0,0,1,0,19200.81,21483.87
0,0,1,0,25,16,0,0,1,0,19200.81,22558.06
0,0,1,0,26,12,0,0,1,0,19263.51,13024.6
0,0,1,0,22,14,0,0,1,0,19279.19,17616.77
0,0,1,0,28,12,0,0,1,0,19298.78,0
0,0,1,0,46,12,0,0,1,0,19394.78,19201.21
0,0,1,0,33,17,0,0,0,0,19396.74,0
0,0,1,0,23,12,0,0,1,0,19396.74,12532.26
0,0,1,0,23,12,0,0,1,0,19396.74,12532.26
0,0,1,0,23,13,0,0,1,0,19396.74,17903.23
0,0,1,0,26,16,0,0,1,0,19396.74,25780.64
0,0,1,0,24,16,1,0,0,0,19494.71,15217.74
0,0,1,0,37,12,1,0,1,0,19586.79,12030.97
0,0,1,0,50,16,0,0,0,0,19592.67,0
0,0,1,0,26,13,0,0,1,0,19592.67,0
0,0,1,0,21,12,1,0,0,0,19592.67,716.129
0,0,1,0,25,12,1,0,1,0,19592.67,5370.968
0,0,1,0,24,13,1,0,1,0,19592.67,11637.1
0,0,1,0,24,12,1,0,0,0,19592.67,11995.16
0,0,1,0,32,14,1,0,1,0,19592.67,12335.32
0,0,1,0,27,16,0,0,1,0,19592.67,12532.26
0,0,1,0,21,12,0,1,1,0,19592.67,12532.26
0,0,1,0,24,16,0,0,1,0,19592.67,12890.32
0,0,1,0,45,14,0,0,1,0,19592.67,13606.45
0,0,1,0,38,12,0,0,1,0,19592.67,13964.52
0,0,1,0,27,15,0,0,1,0,19592.67,14859.68
0,0,1,0,20,12,1,0,1,0,19592.67,16709.08
0,0,1,0,23,12,1,0,1,0,19592.67,17008.06
0,0,1,0,33,12,0,0,1,0,19592.67,17008.06
0,0,1,0,24,13,0,0,1,0,19592.67,17187.1
0,0,1,0,44,12,0,0,1,0,19592.67,17187.1
0,0,1,0,34,12,1,0,1,0,19592.67,17366.13
0,0,1,0,23,12,1,0,1,0,19592.67,17366.13
0,0,1,0,27,12,1,0,1,0,19592.67,17724.19
0,0,1,0,25,16,0,0,1,0,19592.67,17903.23
0,0,1,0,22,12,0,0,1,0,19592.67,17903.23
0,0,1,0,24,16,0,0,0,0,19592.67,17903.23
0,0,1,0,23,12,0,0,1,0,19592.67,17903.23
0,0,1,0,31,16,0,0,1,0,19592.67,17903.23
0,0,1,0,23,12,1,0,1,0,19592.67,17903.23
0,0,1,0,27,12,0,0,1,0,19592.67,18082.26
0,0,1,0,20,12,1,0,1,0,19592.67,18619.36
0,0,1,0,20,12,0,0,1,0,19592.67,18798.39
0,0,1,0,52,15,0,0,1,0,19592.67,18798.39
0,0,1,0,33,16,0,0,1,0,19592.67,19335.48
0,0,1,0,40,12,0,0,1,0,19592.67,19335.48
0,0,1,0,31,12,1,0,1,0,19592.67,19466.18
0,0,1,0,35,12,0,0,1,0,19592.67,19693.55
0,0,1,0,33,12,0,0,0,0,19592.67,19693.55
0,0,1,0,22,12,0,0,1,0,19592.67,19693.55
0,0,1,0,29,16,1,0,1,0,19592.67,20588.71
0,0,1,0,26,12,0,0,1,0,19592.67,21125.81
0,0,1,0,23,12,0,0,1,0,19592.67,21215.32
0,0,1,0,30,12,0,0,1,0,19592.67,21483.87
0,0,1,0,43,12,0,0,1,0,19592.67,21483.87
0,0,1,0,43,12,0,0,1,0,19592.67,21483.87
0,0,1,0,31,12,0,0,1,0,19592.67,21483.87
0,0,1,0,23,12,0,0,1,0,19592.67,21483.87
0,0,1,0,23,13,0,0,1,0,19592.67,21483.87
0,0,1,0,28,16,0,0,1,0,19592.67,21483.87
0,0,1,0,30,12,0,0,1,0,19592.67,21483.87
0,0,1,0,53,12,1,0,1,0,19592.67,21483.87
0,0,1,0,32,12,0,0,1,0,19592.67,21483.87
0,0,1,0,43,12,0,0,1,0,19592.67,21739.89
0,0,1,0,43,12,0,0,1,0,19592.67,21739.89
0,0,1,0,37,17,0,0,0,0,19592.67,23005.64
0,0,1,0,23,12,1,0,1,0,19592.67,23274.19
0,0,1,0,28,12,1,0,1,0,19592.67,24169.36
0,0,1,0,27,14,1,0,0,0,19592.67,25064.52
0,0,1,0,46,12,0,0,0,0,19592.67,25064.52
0,0,1,0,30,12,1,0,1,0,19592.67,26854.84
0,0,1,0,35,17,0,0,1,0,19592.67,44758.07
0,0,1,0,26,15,0,0,1,0,19596.59,19335.48
0,0,1,0,25,12,0,0,1,0,19641.65,8736.774
0,0,1,0,24,12,0,0,1,0,19706.3,6624.193
0,0,1,0,22,14,0,0,1,0,19727.86,20141.13
0,0,1,0,27,13,0,0,1,0,19735.7,20051.61
0,0,1,0,36,12,1,0,1,0,19749.41,25064.52
0,0,1,0,35,13,0,0,1,0,19788.6,21269.03
0,0,1,0,34,12,1,0,1,0,19788.6,23274.19
0,0,1,0,28,14,0,0,1,0,19984.52,12532.26
0,0,1,0,18,12,0,0,1,0,19984.52,23274.19
0,0,1,0,21,12,0,0,1,0,20068.77,21215.32
0,0,1,0,28,16,1,0,1,0,20082.48,19335.48
0,0,1,0,24,14,0,0,1,0,20141.26,0
0,0,1,0,30,12,0,0,1,0,20180.45,15754.84
0,0,1,0,42,12,0,0,1,0,20180.45,17455.64
0,0,1,0,24,12,0,0,1,0,20180.45,19693.55
0,0,1,0,40,12,0,0,1,0,20180.45,19693.55
0,0,1,0,25,17,0,0,1,0,20180.45,21036.29
0,0,1,0,27,17,0,0,1,0,20180.45,21578.76
0,0,1,0,24,16,0,0,1,0,20200.04,17903.23
0,0,1,0,25,16,1,0,0,0,20233.35,19335.48
0,0,1,0,53,16,0,0,1,0,20343.07,20112.48
0,0,1,0,28,12,0,0,1,0,20376.38,17903.23
0,0,1,0,20,12,0,0,1,0,20376.38,18655.16
0,0,1,0,26,12,0,0,1,0,20376.38,20946.77
0,0,1,0,33,12,0,0,1,0,20503.73,21483.87
0,0,1,0,24,14,0,0,0,0,20572.3,11637.1
0,0,1,0,38,12,1,0,0,0,20572.3,14322.58
0,0,1,0,27,12,0,0,1,0,20572.3,17545.16
0,0,1,0,27,16,0,0,1,0,20572.3,18619.36
0,0,1,0,31,13,0,0,1,0,20572.3,18798.39
0,0,1,0,26,15,0,0,1,0,20572.3,18798.39
0,0,1,0,28,16,0,0,1,0,20572.3,18798.39
0,0,1,0,26,17,0,0,1,0,20572.3,18977.42
0,0,1,0,52,12,0,0,1,0,20572.3,18977.42
0,0,1,0,25,12,0,0,1,0,20572.3,20588.71
0,0,1,0,24,12,0,0,1,0,20572.3,20767.74
0,0,1,0,41,12,0,0,1,0,20572.3,21483.87
0,0,1,0,40,12,0,0,1,0,20572.3,24772.69
0,0,1,0,40,12,0,0,1,0,20572.3,24772.69
0,0,1,0,32,13,0,0,1,0,20572.3,25064.52
0,0,1,0,24,12,1,0,1,0,20572.3,25959.68
0,0,1,0,46,12,1,0,1,0,20572.3,32225.81
0,0,1,0,31,13,0,0,1,0,20572.3,33658.07
0,0,1,0,25,15,0,0,0,0,20738.84,21483.87
0,0,1,0,29,12,0,0,1,0,20768.23,0
0,0,1,0,25,14,0,0,0,0,20768.23,14322.58
0,0,1,0,42,16,0,0,1,0,20768.23,19693.55
0,0,1,0,24,12,0,0,1,0,20768.23,23274.19
0,0,1,0,25,14,1,0,1,0,20768.23,23274.19
0,0,1,0,44,12,0,0,1,0,20895.58,12174.19
0,0,1,0,27,12,0,0,0,0,20964.15,18440.32
0,0,1,0,28,14,0,0,1,0,20964.15,20588.71
0,0,1,0,33,16,0,0,1,0,20964.15,21483.87
0,0,1,0,25,16,0,0,1,0,20964.15,24706.45
0,0,1,0,26,12,1,0,1,0,21116.98,22379.03
0,0,1,0,39,12,0,0,1,0,21138.53,20366.71
0,0,1,0,31,14,0,0,1,0,21140.49,20141.13
0,0,1,0,31,14,0,0,1,0,21140.49,20141.13
0,0,1,0,23,13,1,0,1,0,21160.08,17903.23
0,0,1,0,42,12,0,0,1,0,21160.08,21483.87
0,0,1,0,36,14,0,0,1,0,21160.08,23460.39
0,0,1,0,26,12,0,0,1,0,21160.08,24169.36
0,0,1,0,46,17,0,0,0,0,21258.04,24094.16
0,0,1,0,31,12,0,0,1,0,21356.01,15038.71
0,0,1,0,27,12,1,0,1,0,21356.01,20588.71
0,0,1,0,25,12,0,1,1,0,21512.75,26586.29
0,0,1,0,42,16,0,0,1,0,21551.94,0
0,0,1,0,28,12,0,0,1,0,21551.94,8366.178
0,0,1,0,28,12,0,0,1,0,21551.94,10562.9
0,0,1,0,27,13,0,0,1,0,21551.94,14322.58
0,0,1,0,35,12,1,0,1,0,21551.94,14322.58
0,0,1,0,35,12,1,0,1,0,21551.94,14322.58
0,0,1,0,26,12,0,0,1,0,21551.94,15217.74
0,0,1,0,19,12,0,0,1,0,21551.94,15754.84
0,0,1,0,29,12,0,0,1,0,21551.94,17008.06
0,0,1,0,34,12,1,0,1,0,21551.94,17903.23
0,0,1,0,28,16,0,0,1,0,21551.94,18619.36
0,0,1,0,31,16,0,0,1,0,21551.94,18798.39
0,0,1,0,37,15,1,0,0,0,21551.94,19210.16
0,0,1,0,40,12,0,0,1,0,21551.94,19693.55
0,0,1,0,37,12,0,0,1,0,21551.94,19693.55
0,0,1,0,48,12,0,0,1,0,21551.94,20230.64
0,0,1,0,43,12,0,0,1,0,21551.94,20588.71
0,0,1,0,26,16,0,0,1,0,21551.94,20588.71
0,0,1,0,29,12,0,0,1,0,21551.94,20588.71
0,0,1,0,27,12,0,0,1,0,21551.94,21120.44
0,0,1,0,22,14,0,0,1,0,21551.94,21483.87
0,0,1,0,23,12,0,0,1,0,21551.94,21483.87
0,0,1,0,21,12,0,0,1,0,21551.94,21483.87
0,0,1,0,36,12,0,0,1,0,21551.94,21483.87
0,0,1,0,26,16,0,0,1,0,21551.94,21483.87
0,0,1,0,33,12,0,0,1,0,21551.94,21483.87
0,0,1,0,37,12,0,0,1,0,21551.94,22379.03
0,0,1,0,29,16,0,0,0,0,21551.94,22737.1
0,0,1,0,25,14,0,0,1,0,21551.94,22916.13
0,0,1,0,27,16,0,0,1,0,21551.94,23274.19
0,0,1,0,41,17,0,0,1,0,21551.94,23274.19
0,0,1,0,29,16,0,0,1,0,21551.94,23274.19
0,0,1,0,34,14,0,0,1,0,21551.94,23274.19
0,0,1,0,45,12,0,0,1,0,21551.94,23632.26
0,0,1,0,41,12,1,0,1,0,21551.94,24885.48
0,0,1,0,35,13,1,0,1,0,21551.94,25959.68
0,0,1,0,23,12,0,0,1,0,21551.94,25959.68
0,0,1,0,43,17,0,0,0,0,21551.94,25959.68
0,0,1,0,21,12,0,0,1,0,21551.94,26138.71
0,0,1,0,22,12,0,0,1,0,21551.94,26765.32
0,0,1,0,25,17,0,0,1,0,21551.94,31151.61
0,0,1,0,23,16,0,0,1,0,21551.94,35806.45
0,0,1,0,28,14,0,0,1,0,21649.9,26854.84
0,0,1,0,44,13,0,0,1,0,21679.29,21918.92
0,0,1,0,23,12,0,0,0,0,21747.86,11413.31
0,0,1,0,39,14,0,0,1,0,21747.86,21841.94
0,0,1,0,23,12,0,0,1,0,21865.42,21483.87
0,0,1,0,24,14,1,0,1,0,21869.34,26353.55
0,0,1,0,24,13,0,1,1,0,21922.24,24742.26
0,0,1,0,51,12,0,0,1,0,21943.79,19156.45
0,0,1,0,34,12,0,0,1,0,21943.79,20409.68
0,0,1,0,27,12,0,0,1,0,21943.79,20588.71
0,0,1,0,29,17,0,0,1,0,21943.79,21752.42
0,0,1,0,26,14,1,0,1,0,21943.79,25959.68
0,0,1,0,26,13,0,1,1,0,21953.59,5671.742
0,0,1,0,23,14,0,0,0,0,22139.71,18798.39
0,0,1,0,46,12,0,0,1,0,22139.71,22622.52
0,0,1,0,27,12,0,0,0,0,22139.71,25422.58
0,0,1,0,30,17,1,0,1,0,22139.71,27929.03
0,0,1,0,25,12,1,0,1,0,22139.71,33300
0,0,1,0,27,14,0,0,1,0,22218.09,23306.42
0,0,1,0,27,17,0,0,1,0,22237.68,22379.03
0,0,1,0,50,12,0,0,1,0,22306.25,27544.11
0,0,1,0,50,12,0,0,1,0,22306.25,27544.11
0,0,1,0,50,12,0,0,1,0,22306.25,27544.11
0,0,1,0,48,12,0,0,1,0,22321.93,23881.11
0,0,1,0,24,16,0,0,1,0,22335.64,22880.32
0,0,1,0,25,12,0,1,1,0,22335.64,24169.36
0,0,1,0,37,12,0,0,1,0,22441.44,16385.03
0,0,1,0,37,12,0,0,1,0,22441.44,16385.03
0,0,1,0,29,12,1,0,1,0,22531.57,18619.36
0,0,1,0,27,15,0,0,1,0,22531.57,20588.71
0,0,1,0,41,12,0,1,1,0,22531.57,20946.77
0,0,1,0,29,12,0,0,1,0,22531.57,21483.87
0,0,1,0,27,16,0,0,1,0,22531.57,21483.87
0,0,1,0,44,12,0,0,1,0,22531.57,22379.03
0,0,1,0,26,13,0,0,1,0,22531.57,22379.03
0,0,1,0,34,12,0,0,1,0,22531.57,22379.03
0,0,1,0,20,12,0,0,1,0,22531.57,23274.19
0,0,1,0,43,14,0,0,1,0,22531.57,23274.19
0,0,1,0,47,12,0,1,1,0,22531.57,25028.71
0,0,1,0,31,12,0,0,1,0,22531.57,25064.52
0,0,1,0,33,12,0,0,1,0,22531.57,26496.77
0,0,1,0,24,12,1,0,0,0,22531.57,26854.84
0,0,1,0,27,16,0,0,0,0,22531.57,30435.48
0,0,1,0,23,14,0,0,1,0,22531.57,33658.07
0,0,1,0,27,17,0,0,1,0,22594.27,18261.29
0,0,1,0,50,16,0,0,0,0,22629.53,19693.55
0,0,1,0,22,14,0,0,1,0,22682.43,24706.45
0,0,1,0,31,12,1,0,1,0,22727.49,1503.871
0,0,1,0,34,12,0,0,1,0,22727.49,18619.36
0,0,1,0,28,12,0,0,1,0,22727.49,20051.61
0,0,1,0,26,12,0,0,1,0,22727.49,21483.87
0,0,1,0,46,12,0,0,1,0,22727.49,21841.94
0,0,1,0,27,17,0,0,1,0,22727.49,22379.03
0,0,1,0,47,13,0,0,1,0,22727.49,22558.06
0,0,1,0,29,17,0,0,1,0,22923.42,21483.87
0,0,1,0,24,16,0,0,0,0,22923.42,22379.03
0,0,1,0,30,16,0,0,1,0,22923.42,23274.19
0,0,1,0,23,12,0,0,1,0,22982.2,24033.29
0,0,1,0,27,15,0,0,1,0,23119.35,0
0,0,1,0,25,12,0,0,1,0,23119.35,24074.47
0,0,1,0,26,12,0,0,1,0,23315.28,26767.11
0,0,1,0,26,12,0,0,1,0,23511.2,0
0,0,1,0,25,12,0,0,1,0,23511.2,11279.03
0,0,1,0,32,12,0,0,1,0,23511.2,13785.48
0,0,1,0,32,12,0,1,1,0,23511.2,13964.52
0,0,1,0,50,16,0,0,0,0,23511.2,14322.58
0,0,1,0,25,13,0,0,0,0,23511.2,14322.58
0,0,1,0,33,12,1,0,1,0,23511.2,14322.58
0,0,1,0,27,12,0,0,1,0,23511.2,15038.71
0,0,1,0,28,16,1,0,1,0,23511.2,16112.9
0,0,1,0,28,12,0,0,1,0,23511.2,16112.9
0,0,1,0,38,12,0,0,1,0,23511.2,16112.9
0,0,1,0,31,12,0,0,1,0,23511.2,17903.23
0,0,1,0,28,12,0,0,1,0,23511.2,18798.39
0,0,1,0,43,12,1,0,1,0,23511.2,19421.42
0,0,1,0,37,17,1,0,1,0,23511.2,19693.55
0,0,1,0,37,17,1,0,1,0,23511.2,19693.55
0,0,1,0,23,12,0,0,1,0,23511.2,19854.68
0,0,1,0,55,12,0,0,1,0,23511.2,20588.71
0,0,1,0,34,17,0,0,1,0,23511.2,20588.71
0,0,1,0,28,17,0,0,1,0,23511.2,20946.77
0,0,1,0,31,14,0,0,1,0,23511.2,21483.87
0,0,1,0,28,12,0,0,1,0,23511.2,21483.87
0,0,1,0,25,12,0,1,1,0,23511.2,21483.87
0,0,1,0,54,15,0,0,1,0,23511.2,21483.87
0,0,1,0,42,12,1,0,0,0,23511.2,21483.87
0,0,1,0,35,12,0,0,1,0,23511.2,21483.87
0,0,1,0,27,13,0,0,0,0,23511.2,21483.87
0,0,1,0,45,12,0,0,1,0,23511.2,21483.87
0,0,1,0,26,12,1,0,1,0,23511.2,21483.87
0,0,1,0,28,16,0,0,1,0,23511.2,21483.87
0,0,1,0,30,16,0,0,1,0,23511.2,21483.87
0,0,1,0,24,12,0,1,1,0,23511.2,21483.87
0,0,1,0,26,14,0,0,1,0,23511.2,22020.97
0,0,1,0,35,14,0,0,1,0,23511.2,22379.03
0,0,1,0,42,17,0,0,1,0,23511.2,22379.03
0,0,1,0,42,17,0,0,1,0,23511.2,22379.03
0,0,1,0,28,16,0,0,1,0,23511.2,22379.03
0,0,1,0,28,12,0,0,1,0,23511.2,22379.03
0,0,1,0,27,14,0,0,1,0,23511.2,22558.06
0,0,1,0,35,16,0,0,1,0,23511.2,22737.1
0,0,1,0,55,12,0,0,1,0,23511.2,22916.13
0,0,1,0,36,14,0,0,1,0,23511.2,23274.19
0,0,1,0,42,16,0,1,1,0,23511.2,23274.19
0,0,1,0,22,12,0,0,1,0,23511.2,23274.19
0,0,1,0,33,12,1,0,1,0,23511.2,23274.19
0,0,1,0,38,12,0,0,1,0,23511.2,23274.19
0,0,1,0,48,16,0,0,1,0,23511.2,23274.19
0,0,1,0,48,16,0,0,1,0,23511.2,23274.19
0,0,1,0,25,13,0,0,1,0,23511.2,23456.81
0,0,1,0,23,14,0,0,1,0,23511.2,24169.36
0,0,1,0,31,16,0,0,1,0,23511.2,24706.45
0,0,1,0,26,12,0,0,1,0,23511.2,24885.48
0,0,1,0,32,12,0,0,1,0,23511.2,25064.52
0,0,1,0,29,13,0,0,1,0,23511.2,25064.52
0,0,1,0,29,13,0,0,1,0,23511.2,25064.52
0,0,1,0,30,16,0,0,1,0,23511.2,25243.55
0,0,1,0,47,14,1,0,1,0,23511.2,25565.81
0,0,1,0,51,12,1,0,1,0,23511.2,25601.61
0,0,1,0,26,14,0,0,1,0,23511.2,25780.64
0,0,1,0,32,16,0,0,1,0,23511.2,25959.68
0,0,1,0,35,14,0,0,1,0,23511.2,26496.77
0,0,1,0,35,14,0,0,1,0,23511.2,26496.77
0,0,1,0,54,12,0,0,1,0,23511.2,26854.84
0,0,1,0,55,12,0,0,1,0,23511.2,26854.84
0,0,1,0,55,12,0,0,1,0,23511.2,26854.84
0,0,1,0,38,12,0,0,1,0,23511.2,26854.84
0,0,1,0,25,12,0,0,0,0,23511.2,26854.84
0,0,1,0,30,12,0,0,1,0,23511.2,28645.16
0,0,1,0,25,17,0,0,1,0,23511.2,29003.23
0,0,1,0,39,12,0,0,0,0,23511.2,31509.68
0,0,1,0,28,14,0,0,1,0,23511.2,32225.81
0,0,1,0,47,12,1,0,1,0,23511.2,32225.81
0,0,1,0,39,17,0,0,1,0,23511.2,35448.39
0,0,1,0,49,12,0,0,1,0,23511.2,35806.45
0,0,1,0,21,12,0,0,1,0,23511.2,50129.03
0,0,1,0,31,14,0,0,1,0,23707.13,20767.74
0,0,1,0,27,12,0,0,1,0,23707.13,21483.87
0,0,1,0,37,12,0,0,1,0,23707.13,22200
0,0,1,0,51,12,0,0,1,0,23707.13,22379.03
0,0,1,0,29,12,0,0,1,0,23707.13,26854.84
0,0,1,0,27,14,0,0,1,0,23707.13,29540.32
0,0,1,0,24,13,0,0,1,0,23903.05,1790.323
0,0,1,0,32,12,0,0,1,0,23903.05,24812.08
0,0,1,0,31,17,0,0,1,0,23903.05,25601.61
0,0,1,0,46,12,0,0,0,0,23918.73,12532.26
0,0,1,0,40,15,0,1,1,0,24001.02,23274.19
0,0,1,0,27,16,0,0,1,0,24098.98,7161.291
0,0,1,0,27,17,0,0,1,0,24098.98,22200
0,0,1,0,28,14,0,0,1,0,24098.98,22379.03
0,0,1,0,29,17,0,0,1,0,24098.98,24527.42
0,0,1,0,36,13,0,0,1,0,24098.98,25064.52
0,0,1,0,23,12,0,0,1,0,24098.98,26854.84
0,0,1,0,28,12,0,0,1,0,24294.91,18261.29
0,0,1,0,28,12,0,0,1,0,24383.07,15217.74
0,0,1,0,34,12,0,0,1,0,24486.92,22200
0,0,1,0,41,12,0,0,1,0,24490.84,14322.58
0,0,1,0,25,13,0,0,1,0,24490.84,18261.29
0,0,1,0,45,12,0,0,1,0,24490.84,21483.87
0,0,1,0,45,12,1,0,1,0,24490.84,21483.87
0,0,1,0,41,12,0,0,1,0,24490.84,21483.87
0,0,1,0,35,16,0,0,0,0,24490.84,21841.94
0,0,1,0,35,13,1,0,1,0,24490.84,23274.19
0,0,1,0,29,16,0,0,1,0,24490.84,23453.23
0,0,1,0,28,13,0,0,1,0,24490.84,23868.58
0,0,1,0,35,13,0,0,1,0,24490.84,23990.32
0,0,1,0,35,16,0,0,1,0,24490.84,24169.36
0,0,1,0,30,12,0,0,1,0,24490.84,25064.52
0,0,1,0,29,12,0,0,1,0,24490.84,25064.52
0,0,1,0,26,14,1,0,1,0,24490.84,25717.98
0,0,1,0,28,16,0,0,1,0,24490.84,26460.97
0,0,1,0,30,16,0,0,1,0,24490.84,26854.84
0,0,1,0,26,17,0,0,0,0,24490.84,26854.84
0,0,1,0,22,13,0,0,1,0,24490.84,26854.84
0,0,1,0,22,12,0,0,1,0,24490.84,26854.84
0,0,1,0,26,16,0,0,0,0,24490.84,27750
0,0,1,0,43,12,1,0,1,0,24490.84,29355.92
0,0,1,0,43,13,1,0,1,0,24490.84,34016.13
0,0,1,0,48,16,0,0,1,0,24663.25,18082.26
0,0,1,0,45,12,0,0,1,0,24686.76,15217.74
0,0,1,0,27,12,1,0,1,0,24686.76,22558.06
0,0,1,0,44,17,0,0,1,0,24686.76,23274.19
0,0,1,0,26,16,0,0,1,0,24686.76,25422.58
0,0,1,0,54,16,0,0,1,0,24686.76,26854.84
0,0,1,0,54,16,0,0,1,0,24686.76,26854.84
0,0,1,0,54,16,0,0,1,0,24686.76,26854.84
0,0,1,0,29,12,0,0,1,0,24686.76,27750
0,0,1,0,22,12,0,0,1,0,24765.13,21594.87
0,0,1,0,39,17,0,0,1,0,24823.91,25064.52
0,0,1,0,35,16,0,0,1,0,24882.69,24527.42
0,0,1,0,44,12,0,0,1,0,24882.69,27929.03
0,0,1,0,32,16,0,0,1,0,24980.65,25064.52
0,0,1,0,27,17,0,0,1,0,25078.62,19693.55
0,0,1,0,27,17,0,0,1,0,25078.62,19693.55
0,0,1,0,26,12,0,0,1,0,25078.62,23274.19
0,0,1,0,46,12,0,0,1,0,25078.62,24169.36
0,0,1,0,25,16,0,0,0,0,25078.62,25601.61
0,0,1,0,35,12,0,0,1,0,25078.62,26854.84
0,0,1,0,33,16,0,0,1,0,25078.62,26854.84
0,0,1,0,26,16,0,0,1,0,25078.62,30793.55
0,0,1,0,26,12,1,0,1,0,25088.41,23274.19
0,0,1,0,20,12,0,0,1,0,25294.13,18798.39
0,0,1,0,49,12,0,0,1,0,25470.47,17953.36
0,0,1,0,25,13,0,0,1,0,25470.47,18798.39
0,0,1,0,28,12,1,0,0,0,25470.47,19693.55
0,0,1,0,28,13,0,0,1,0,25470.47,19693.55
0,0,1,0,35,12,1,0,1,0,25470.47,21483.87
0,0,1,0,27,12,0,0,0,0,25470.47,21483.87
0,0,1,0,44,12,0,0,1,0,25470.47,21483.87
0,0,1,0,23,12,0,1,1,0,25470.47,21483.87
0,0,1,0,32,12,1,0,1,0,25470.47,22379.03
0,0,1,0,24,12,0,0,1,0,25470.47,22737.1
0,0,1,0,27,12,0,0,1,0,25470.47,23095.16
0,0,1,0,46,12,0,0,1,0,25470.47,23274.19
0,0,1,0,31,12,0,0,1,0,25470.47,23274.19
0,0,1,0,27,15,1,0,0,0,25470.47,24169.36
0,0,1,0,51,16,0,0,0,0,25470.47,24169.36
0,0,1,0,43,12,1,0,1,0,25470.47,25064.52
0,0,1,0,32,16,1,0,1,0,25470.47,25422.58
0,0,1,0,37,12,0,0,0,0,25470.47,25780.64
0,0,1,0,37,12,0,0,0,0,25470.47,25780.64
0,0,1,0,30,12,0,0,1,0,25470.47,25959.68
0,0,1,0,45,12,1,0,1,0,25470.47,26695.5
0,0,1,0,45,12,1,0,1,0,25470.47,26695.5
0,0,1,0,49,17,0,0,1,0,25470.47,26854.84
0,0,1,0,49,17,0,0,1,0,25470.47,26854.84
0,0,1,0,26,17,0,0,1,0,25470.47,26854.84
0,0,1,0,37,13,0,0,1,0,25470.47,30435.48
0,0,1,0,44,17,0,0,1,0,25470.47,30435.48
0,0,1,0,30,17,0,0,1,0,25470.47,31330.64
0,0,1,0,51,12,0,0,1,0,25470.47,32225.81
0,0,1,0,28,17,0,0,1,0,25607.62,18091.21
0,0,1,0,29,16,0,0,1,0,25666.39,28287.1
0,0,1,0,40,12,0,0,1,0,25707.54,20409.68
0,0,1,0,34,16,0,0,1,0,25862.32,0
0,0,1,0,51,12,0,0,1,0,25862.32,20588.71
0,0,1,0,26,16,0,0,1,0,25862.32,22379.03
0,0,1,0,46,12,0,0,1,0,25862.32,23274.19
0,0,1,0,45,14,0,0,1,0,25862.32,28645.16
0,0,1,0,49,12,0,0,1,0,25862.32,28645.16
0,0,1,0,26,16,0,0,0,0,25862.32,31790.76
0,0,1,0,30,16,0,0,1,0,26058.25,28645.16
0,0,1,0,50,12,0,0,1,0,26254.18,0
0,0,1,0,25,12,0,0,0,0,26254.18,21483.87
0,0,1,0,27,17,0,0,0,0,26254.18,29540.32
0,0,1,0,46,16,0,0,1,0,26293.36,65160.58
0,0,1,0,46,16,0,0,1,0,26293.36,65160.58
0,0,1,0,43,12,1,0,1,0,26450.1,14322.58
0,0,1,0,27,12,1,0,1,0,26450.1,18798.39
0,0,1,0,22,12,0,0,0,0,26450.1,23274.19
0,0,1,0,55,12,0,0,1,0,26450.1,23990.32
0,0,1,0,53,12,0,0,1,0,26450.1,25064.52
0,0,1,0,44,12,0,0,1,0,26450.1,25959.68
0,0,1,0,47,13,0,0,1,0,26450.1,25959.68
0,0,1,0,46,14,0,0,1,0,26450.1,26496.77
0,0,1,0,25,12,0,0,1,0,26450.1,26836.94
0,0,1,0,31,15,1,0,0,0,26450.1,26854.84
0,0,1,0,28,16,0,0,1,0,26450.1,26854.84
0,0,1,0,40,16,0,0,1,0,26450.1,26854.84
0,0,1,0,40,16,0,0,1,0,26450.1,26854.84
0,0,1,0,28,12,0,0,1,0,26450.1,26858.42
0,0,1,0,29,15,0,0,1,0,26450.1,27250.5
0,0,1,0,42,16,0,0,1,0,26450.1,27499.36
0,0,1,0,30,15,0,0,1,0,26450.1,27570.97
0,0,1,0,39,12,0,0,1,0,26450.1,27750
0,0,1,0,30,16,0,0,1,0,26450.1,28197.58
